REF_DATE,Gender,GEO,VALUE,Industry,Type of corporation
2020,Women,"Canada, total",0.0,Manufacturing,Government business entities
2020,Women,"Canada, total",3.0,Construction,Government business entities
2020,Women,"Canada, total",1.0,Other industry,Government business entities
2020,Women,"Canada, total",0.0,Unclassified industry,Government business entities
2020,Women,"Canada, total",301.0,Total all industries,Publicly traded corporations
2020,Women,"Canada, total",63.0,Finance,Publicly traded corporations
2020,Women,"Canada, total",7.0,Utilities,Publicly traded corporations
2020,Women,"Canada, total",137.0,Management of companies and enterprises,Publicly traded corporations
2020,Women,"Canada, total",13.0,Distributive trade,Publicly traded corporations
2020,Women,"Canada, total",16.0,Energy,Publicly traded corporations
2020,Women,"Canada, total",15.0,Manufacturing,Publicly traded corporations
2020,Women,"Canada, total",0.0,Construction,Publicly traded corporations
2020,Women,"Canada, total",50.0,Other industry,Publicly traded corporations
2020,Women,"Canada, total",0.0,Unclassified industry,Publicly traded corporations
2020,Women,"Canada, total",2469.0,Total all industries,Private enterprises
2020,Women,"Canada, total",1100.0,Finance,Private enterprises
2020,Women,"Canada, total",41.0,Utilities,Private enterprises
2020,Women,"Canada, total",364.0,Management of companies and enterprises,Private enterprises
2020,Women,"Canada, total",108.0,Distributive trade,Private enterprises
2020,Women,"Canada, total",30.0,Energy,Private enterprises
2020,Women,"Canada, total",84.0,Manufacturing,Private enterprises
2020,Women,"Canada, total",106.0,Construction,Private enterprises
2020,Women,"Canada, total",624.0,Other industry,Private enterprises
2020,Women,"Canada, total",12.0,Unclassified industry,Private enterprises
2020,Women,"Canada, total",,Total all industries,Unclassified enterprises
2020,Women,"Canada, total",,Finance,Unclassified enterprises
2020,Women,"Canada, total",,Utilities,Unclassified enterprises
2020,Women,"Canada, total",,Management of companies and enterprises,Unclassified enterprises
2020,Women,"Canada, total",,Distributive trade,Unclassified enterprises
2020,Women,"Canada, total",,Energy,Unclassified enterprises
2020,Women,"Canada, total",,Manufacturing,Unclassified enterprises
2020,Women,"Canada, total",,Construction,Unclassified enterprises
2020,Women,"Canada, total",,Other industry,Unclassified enterprises
2020,Women,"Canada, total",,Unclassified industry,Unclassified enterprises
2020,Men,"Canada, total",6140.0,Total all industries,Total all corporations
2020,Men,"Canada, total",2001.0,Finance,Total all corporations
2020,Men,"Canada, total",175.0,Utilities,Total all corporations
2020,Men,"Canada, total",1109.0,Management of companies and enterprises,Total all corporations
2020,Men,"Canada, total",316.0,Distributive trade,Total all corporations
2020,Men,"Canada, total",252.0,Energy,Total all corporations
2020,Men,"Canada, total",315.0,Manufacturing,Total all corporations
2020,Men,"Canada, total",433.0,Construction,Total all corporations
2020,Men,"Canada, total",1506.0,Other industry,Total all corporations
2020,Men,"Canada, total",33.0,Unclassified industry,Total all corporations
2020,Men,"Canada, total",90.0,Total all industries,Government business entities
2020,Men,"Canada, total",0.0,Finance,Government business entities
2020,Men,"Canada, total",53.0,Utilities,Government business entities
2020,Men,"Canada, total",22.0,Management of companies and enterprises,Government business entities
2020,Men,"Canada, total",0.0,Distributive trade,Government business entities
2020,Men,"Canada, total",0.0,Energy,Government business entities
2020,Men,"Canada, total",0.0,Manufacturing,Government business entities
2020,Men,"Canada, total",10.0,Construction,Government business entities
2020,Men,"Canada, total",5.0,Other industry,Government business entities
2020,Men,"Canada, total",0.0,Unclassified industry,Government business entities
2020,Men,"Canada, total",818.0,Total all industries,Publicly traded corporations
2020,Men,"Canada, total",119.0,Finance,Publicly traded corporations
2020,Men,"Canada, total",12.0,Utilities,Publicly traded corporations
2020,Men,"Canada, total",366.0,Management of companies and enterprises,Publicly traded corporations
2020,Men,"Canada, total",32.0,Distributive trade,Publicly traded corporations
2020,Men,"Canada, total",114.0,Energy,Publicly traded corporations
2020,Men,"Canada, total",63.0,Manufacturing,Publicly traded corporations
2020,Men,"Canada, total",0.0,Construction,Publicly traded corporations
2020,Men,"Canada, total",112.0,Other industry,Publicly traded corporations
2020,Men,"Canada, total",0.0,Unclassified industry,Publicly traded corporations
2020,Men,"Canada, total",5232.0,Total all industries,Private enterprises
2020,Men,"Canada, total",1882.0,Finance,Private enterprises
2020,Men,"Canada, total",110.0,Utilities,Private enterprises
2020,Men,"Canada, total",721.0,Management of companies and enterprises,Private enterprises
2020,Men,"Canada, total",284.0,Distributive trade,Private enterprises
2020,Men,"Canada, total",138.0,Energy,Private enterprises
2020,Men,"Canada, total",252.0,Manufacturing,Private enterprises
2020,Men,"Canada, total",423.0,Construction,Private enterprises
2020,Men,"Canada, total",1389.0,Other industry,Private enterprises
2020,Men,"Canada, total",33.0,Unclassified industry,Private enterprises
2020,Men,"Canada, total",,Total all industries,Unclassified enterprises
2020,Men,"Canada, total",,Finance,Unclassified enterprises
2020,Men,"Canada, total",,Utilities,Unclassified enterprises
2020,Men,"Canada, total",,Management of companies and enterprises,Unclassified enterprises
2020,Men,"Canada, total",,Distributive trade,Unclassified enterprises
2020,Men,"Canada, total",,Energy,Unclassified enterprises
2020,Men,"Canada, total",,Manufacturing,Unclassified enterprises
2020,Men,"Canada, total",,Construction,Unclassified enterprises
2020,Men,"Canada, total",,Other industry,Unclassified enterprises
2020,Men,"Canada, total",,Unclassified industry,Unclassified enterprises
2020,Women,Newfoundland and Labrador,9.0,Total all industries,Total all corporations
2020,Women,Newfoundland and Labrador,0.0,Finance,Total all corporations
2020,Women,Newfoundland and Labrador,1.0,Utilities,Total all corporations
2020,Women,Newfoundland and Labrador,5.0,Management of companies and enterprises,Total all corporations
2020,Women,Newfoundland and Labrador,2.0,Distributive trade,Total all corporations
2020,Women,Newfoundland and Labrador,0.0,Energy,Total all corporations
2020,Women,Newfoundland and Labrador,0.0,Manufacturing,Total all corporations
2020,Women,Newfoundland and Labrador,0.0,Construction,Total all corporations
2020,Women,Newfoundland and Labrador,1.0,Other industry,Total all corporations
2020,Women,Newfoundland and Labrador,0.0,Unclassified industry,Total all corporations
2020,Women,Newfoundland and Labrador,0.0,Total all industries,Government business entities
2020,Women,Newfoundland and Labrador,0.0,Finance,Government business entities
2020,Women,Newfoundland and Labrador,0.0,Utilities,Government business entities
2020,Women,Newfoundland and Labrador,0.0,Management of companies and enterprises,Government business entities
2020,Women,Newfoundland and Labrador,0.0,Distributive trade,Government business entities
2020,Women,Newfoundland and Labrador,0.0,Energy,Government business entities
2020,Women,Newfoundland and Labrador,0.0,Manufacturing,Government business entities
2020,Women,Newfoundland and Labrador,0.0,Construction,Government business entities
2020,Women,Newfoundland and Labrador,0.0,Other industry,Government business entities
2020,Women,Newfoundland and Labrador,0.0,Unclassified industry,Government business entities
2020,Women,Newfoundland and Labrador,4.0,Total all industries,Publicly traded corporations
2020,Women,Newfoundland and Labrador,0.0,Finance,Publicly traded corporations
2020,Women,Newfoundland and Labrador,0.0,Utilities,Publicly traded corporations
2020,Women,Newfoundland and Labrador,4.0,Management of companies and enterprises,Publicly traded corporations
2020,Women,Newfoundland and Labrador,0.0,Distributive trade,Publicly traded corporations
2020,Women,Newfoundland and Labrador,0.0,Energy,Publicly traded corporations
2020,Women,Newfoundland and Labrador,0.0,Manufacturing,Publicly traded corporations
2020,Women,Newfoundland and Labrador,0.0,Construction,Publicly traded corporations
2020,Women,Newfoundland and Labrador,0.0,Other industry,Publicly traded corporations
2020,Women,Newfoundland and Labrador,0.0,Unclassified industry,Publicly traded corporations
2020,Women,Newfoundland and Labrador,5.0,Total all industries,Private enterprises
2020,Women,Newfoundland and Labrador,0.0,Finance,Private enterprises
2020,Women,Newfoundland and Labrador,1.0,Utilities,Private enterprises
2020,Women,Newfoundland and Labrador,1.0,Management of companies and enterprises,Private enterprises
2020,Women,Newfoundland and Labrador,2.0,Distributive trade,Private enterprises
2020,Women,Newfoundland and Labrador,0.0,Energy,Private enterprises
2020,Women,Newfoundland and Labrador,0.0,Manufacturing,Private enterprises
2020,Women,Newfoundland and Labrador,0.0,Construction,Private enterprises
2020,Women,Newfoundland and Labrador,1.0,Other industry,Private enterprises
2020,Women,Newfoundland and Labrador,0.0,Unclassified industry,Private enterprises
2020,Women,Newfoundland and Labrador,,Total all industries,Unclassified enterprises
2020,Women,Newfoundland and Labrador,,Finance,Unclassified enterprises
2020,Women,Newfoundland and Labrador,,Utilities,Unclassified enterprises
2020,Women,Newfoundland and Labrador,,Management of companies and enterprises,Unclassified enterprises
2020,Women,Newfoundland and Labrador,,Distributive trade,Unclassified enterprises
2020,Women,Newfoundland and Labrador,,Energy,Unclassified enterprises
2020,Women,Newfoundland and Labrador,,Manufacturing,Unclassified enterprises
2020,Women,Newfoundland and Labrador,,Construction,Unclassified enterprises
2020,Women,Newfoundland and Labrador,,Other industry,Unclassified enterprises
2020,Women,Newfoundland and Labrador,,Unclassified industry,Unclassified enterprises
2020,Men,Newfoundland and Labrador,29.0,Total all industries,Total all corporations
2020,Men,Newfoundland and Labrador,3.0,Finance,Total all corporations
2020,Men,Newfoundland and Labrador,2.0,Utilities,Total all corporations
2020,Men,Newfoundland and Labrador,13.0,Management of companies and enterprises,Total all corporations
2020,Men,Newfoundland and Labrador,2.0,Distributive trade,Total all corporations
2020,Men,Newfoundland and Labrador,0.0,Energy,Total all corporations
2020,Men,Newfoundland and Labrador,2.0,Manufacturing,Total all corporations
2020,Men,Newfoundland and Labrador,0.0,Construction,Total all corporations
2020,Men,Newfoundland and Labrador,7.0,Other industry,Total all corporations
2020,Men,Newfoundland and Labrador,0.0,Unclassified industry,Total all corporations
2020,Men,Newfoundland and Labrador,0.0,Total all industries,Government business entities
2020,Men,Newfoundland and Labrador,0.0,Finance,Government business entities
2020,Men,Newfoundland and Labrador,0.0,Utilities,Government business entities
2020,Men,Newfoundland and Labrador,0.0,Management of companies and enterprises,Government business entities
2020,Men,Newfoundland and Labrador,0.0,Distributive trade,Government business entities
2020,Men,Newfoundland and Labrador,0.0,Energy,Government business entities
2020,Men,Newfoundland and Labrador,0.0,Manufacturing,Government business entities
2020,Men,Newfoundland and Labrador,0.0,Construction,Government business entities
2020,Men,Newfoundland and Labrador,0.0,Other industry,Government business entities
2020,Men,Newfoundland and Labrador,0.0,Unclassified industry,Government business entities
2020,Men,Newfoundland and Labrador,5.0,Total all industries,Publicly traded corporations
2020,Men,Newfoundland and Labrador,0.0,Finance,Publicly traded corporations
2020,Men,Newfoundland and Labrador,0.0,Utilities,Publicly traded corporations
2020,Men,Newfoundland and Labrador,5.0,Management of companies and enterprises,Publicly traded corporations
2020,Men,Newfoundland and Labrador,0.0,Distributive trade,Publicly traded corporations
2020,Men,Newfoundland and Labrador,0.0,Energy,Publicly traded corporations
2020,Men,Newfoundland and Labrador,0.0,Manufacturing,Publicly traded corporations
2020,Men,Newfoundland and Labrador,0.0,Construction,Publicly traded corporations
2020,Men,Newfoundland and Labrador,0.0,Other industry,Publicly traded corporations
2020,Men,Newfoundland and Labrador,0.0,Unclassified industry,Publicly traded corporations
2020,Men,Newfoundland and Labrador,24.0,Total all industries,Private enterprises
2020,Men,Newfoundland and Labrador,3.0,Finance,Private enterprises
2020,Men,Newfoundland and Labrador,2.0,Utilities,Private enterprises
2020,Men,Newfoundland and Labrador,8.0,Management of companies and enterprises,Private enterprises
2020,Men,Newfoundland and Labrador,2.0,Distributive trade,Private enterprises
2020,Men,Newfoundland and Labrador,0.0,Energy,Private enterprises
2020,Men,Newfoundland and Labrador,2.0,Manufacturing,Private enterprises
2020,Men,Newfoundland and Labrador,0.0,Construction,Private enterprises
2020,Men,Newfoundland and Labrador,7.0,Other industry,Private enterprises
2020,Men,Newfoundland and Labrador,0.0,Unclassified industry,Private enterprises
2020,Men,Newfoundland and Labrador,,Total all industries,Unclassified enterprises
2020,Men,Newfoundland and Labrador,,Finance,Unclassified enterprises
2020,Men,Newfoundland and Labrador,,Utilities,Unclassified enterprises
2020,Men,Newfoundland and Labrador,,Management of companies and enterprises,Unclassified enterprises
2020,Men,Newfoundland and Labrador,,Distributive trade,Unclassified enterprises
2020,Men,Newfoundland and Labrador,,Energy,Unclassified enterprises
2020,Men,Newfoundland and Labrador,,Manufacturing,Unclassified enterprises
2020,Men,Newfoundland and Labrador,,Construction,Unclassified enterprises
2020,Men,Newfoundland and Labrador,,Other industry,Unclassified enterprises
2020,Men,Newfoundland and Labrador,,Unclassified industry,Unclassified enterprises
2020,Women,Prince Edward Island,6.0,Total all industries,Total all corporations
2020,Women,Prince Edward Island,0.0,Finance,Total all corporations
2020,Women,Prince Edward Island,1.0,Utilities,Total all corporations
2020,Women,Prince Edward Island,0.0,Management of companies and enterprises,Total all corporations
2020,Women,Prince Edward Island,2.0,Distributive trade,Total all corporations
2020,Women,Prince Edward Island,0.0,Energy,Total all corporations
2020,Women,Prince Edward Island,1.0,Manufacturing,Total all corporations
2020,Women,Prince Edward Island,0.0,Construction,Total all corporations
2020,Women,Prince Edward Island,2.0,Other industry,Total all corporations
2020,Women,Prince Edward Island,0.0,Unclassified industry,Total all corporations
2020,Women,Prince Edward Island,0.0,Total all industries,Government business entities
2020,Women,Prince Edward Island,0.0,Finance,Government business entities
2020,Women,Prince Edward Island,0.0,Utilities,Government business entities
2020,Women,Prince Edward Island,0.0,Management of companies and enterprises,Government business entities
2020,Women,Prince Edward Island,0.0,Distributive trade,Government business entities
2020,Women,Prince Edward Island,0.0,Energy,Government business entities
2020,Women,Prince Edward Island,0.0,Manufacturing,Government business entities
2020,Women,Prince Edward Island,0.0,Construction,Government business entities
2020,Women,Prince Edward Island,0.0,Other industry,Government business entities
2020,Women,Prince Edward Island,0.0,Unclassified industry,Government business entities
2020,Women,Prince Edward Island,0.0,Total all industries,Publicly traded corporations
2020,Women,Prince Edward Island,0.0,Finance,Publicly traded corporations
2020,Women,Prince Edward Island,0.0,Utilities,Publicly traded corporations
2020,Women,Prince Edward Island,0.0,Management of companies and enterprises,Publicly traded corporations
2020,Women,Prince Edward Island,0.0,Distributive trade,Publicly traded corporations
2020,Women,Prince Edward Island,0.0,Energy,Publicly traded corporations
2020,Women,Prince Edward Island,0.0,Manufacturing,Publicly traded corporations
2020,Women,Prince Edward Island,0.0,Construction,Publicly traded corporations
2020,Women,Prince Edward Island,0.0,Other industry,Publicly traded corporations
2020,Women,Prince Edward Island,0.0,Unclassified industry,Publicly traded corporations
2020,Women,Prince Edward Island,6.0,Total all industries,Private enterprises
2020,Women,Prince Edward Island,0.0,Finance,Private enterprises
2020,Women,Prince Edward Island,1.0,Utilities,Private enterprises
2020,Women,Prince Edward Island,0.0,Management of companies and enterprises,Private enterprises
2020,Women,Prince Edward Island,2.0,Distributive trade,Private enterprises
2020,Women,Prince Edward Island,0.0,Energy,Private enterprises
2020,Women,Prince Edward Island,1.0,Manufacturing,Private enterprises
2020,Women,Prince Edward Island,0.0,Construction,Private enterprises
2020,Women,Prince Edward Island,2.0,Other industry,Private enterprises
2020,Women,Prince Edward Island,0.0,Unclassified industry,Private enterprises
2020,Women,Prince Edward Island,,Total all industries,Unclassified enterprises
2020,Women,Prince Edward Island,,Finance,Unclassified enterprises
2020,Women,Prince Edward Island,,Utilities,Unclassified enterprises
2020,Women,Prince Edward Island,,Management of companies and enterprises,Unclassified enterprises
2020,Women,Prince Edward Island,,Distributive trade,Unclassified enterprises
2020,Women,Prince Edward Island,,Energy,Unclassified enterprises
2020,Women,Prince Edward Island,,Manufacturing,Unclassified enterprises
2020,Women,Prince Edward Island,,Construction,Unclassified enterprises
2020,Women,Prince Edward Island,,Other industry,Unclassified enterprises
2020,Women,Prince Edward Island,,Unclassified industry,Unclassified enterprises
2020,Men,Prince Edward Island,13.0,Total all industries,Total all corporations
2020,Men,Prince Edward Island,0.0,Finance,Total all corporations
2020,Men,Prince Edward Island,2.0,Utilities,Total all corporations
2020,Men,Prince Edward Island,0.0,Management of companies and enterprises,Total all corporations
2020,Men,Prince Edward Island,3.0,Distributive trade,Total all corporations
2020,Men,Prince Edward Island,0.0,Energy,Total all corporations
2020,Men,Prince Edward Island,4.0,Manufacturing,Total all corporations
2020,Men,Prince Edward Island,0.0,Construction,Total all corporations
2020,Men,Prince Edward Island,4.0,Other industry,Total all corporations
2020,Men,Prince Edward Island,0.0,Unclassified industry,Total all corporations
2020,Men,Prince Edward Island,0.0,Total all industries,Government business entities
2020,Men,Prince Edward Island,0.0,Finance,Government business entities
2020,Men,Prince Edward Island,0.0,Utilities,Government business entities
2020,Men,Prince Edward Island,0.0,Management of companies and enterprises,Government business entities
2020,Men,Prince Edward Island,0.0,Distributive trade,Government business entities
2020,Men,Prince Edward Island,0.0,Energy,Government business entities
2020,Men,Prince Edward Island,0.0,Manufacturing,Government business entities
2020,Men,Prince Edward Island,0.0,Construction,Government business entities
2020,Men,Prince Edward Island,0.0,Other industry,Government business entities
2020,Men,Prince Edward Island,0.0,Unclassified industry,Government business entities
2020,Men,Prince Edward Island,0.0,Total all industries,Publicly traded corporations
2020,Men,Prince Edward Island,0.0,Finance,Publicly traded corporations
2020,Men,Prince Edward Island,0.0,Utilities,Publicly traded corporations
2020,Men,Prince Edward Island,0.0,Management of companies and enterprises,Publicly traded corporations
2020,Men,Prince Edward Island,0.0,Distributive trade,Publicly traded corporations
2020,Men,Prince Edward Island,0.0,Energy,Publicly traded corporations
2020,Men,Prince Edward Island,0.0,Manufacturing,Publicly traded corporations
2020,Men,Prince Edward Island,0.0,Construction,Publicly traded corporations
2020,Men,Prince Edward Island,0.0,Other industry,Publicly traded corporations
2020,Men,Prince Edward Island,0.0,Unclassified industry,Publicly traded corporations
2020,Men,Prince Edward Island,13.0,Total all industries,Private enterprises
2020,Men,Prince Edward Island,0.0,Finance,Private enterprises
2020,Men,Prince Edward Island,2.0,Utilities,Private enterprises
2020,Men,Prince Edward Island,0.0,Management of companies and enterprises,Private enterprises
2020,Men,Prince Edward Island,3.0,Distributive trade,Private enterprises
2020,Men,Prince Edward Island,0.0,Energy,Private enterprises
2020,Men,Prince Edward Island,4.0,Manufacturing,Private enterprises
2020,Men,Prince Edward Island,0.0,Construction,Private enterprises
2020,Men,Prince Edward Island,4.0,Other industry,Private enterprises
2020,Men,Prince Edward Island,0.0,Unclassified industry,Private enterprises
2020,Men,Prince Edward Island,,Total all industries,Unclassified enterprises
2020,Men,Prince Edward Island,,Finance,Unclassified enterprises
2020,Men,Prince Edward Island,,Utilities,Unclassified enterprises
2020,Men,Prince Edward Island,,Management of companies and enterprises,Unclassified enterprises
2020,Men,Prince Edward Island,,Distributive trade,Unclassified enterprises
2020,Men,Prince Edward Island,,Energy,Unclassified enterprises
2020,Men,Prince Edward Island,,Manufacturing,Unclassified enterprises
2020,Men,Prince Edward Island,,Construction,Unclassified enterprises
2020,Men,Prince Edward Island,,Other industry,Unclassified enterprises
2020,Men,Prince Edward Island,,Unclassified industry,Unclassified enterprises
2020,Women,Nova Scotia,75.0,Total all industries,Total all corporations
2020,Women,Nova Scotia,13.0,Finance,Total all corporations
2020,Women,Nova Scotia,1.0,Utilities,Total all corporations
2020,Women,Nova Scotia,23.0,Management of companies and enterprises,Total all corporations
2020,Women,Nova Scotia,10.0,Distributive trade,Total all corporations
2020,Women,Nova Scotia,0.0,Energy,Total all corporations
2020,Women,Nova Scotia,11.0,Manufacturing,Total all corporations
2020,Women,Nova Scotia,0.0,Construction,Total all corporations
2020,Women,Nova Scotia,16.0,Other industry,Total all corporations
2020,Women,Nova Scotia,1.0,Unclassified industry,Total all corporations
2020,Women,Nova Scotia,0.0,Total all industries,Government business entities
2020,Women,Nova Scotia,0.0,Finance,Government business entities
2020,Women,Nova Scotia,0.0,Utilities,Government business entities
2020,Women,Nova Scotia,0.0,Management of companies and enterprises,Government business entities
2020,Women,Nova Scotia,0.0,Distributive trade,Government business entities
2020,Women,Nova Scotia,0.0,Energy,Government business entities
2020,Women,Nova Scotia,0.0,Manufacturing,Government business entities
2020,Women,Nova Scotia,0.0,Construction,Government business entities
2020,Women,Nova Scotia,0.0,Other industry,Government business entities
2020,Women,Nova Scotia,0.0,Unclassified industry,Government business entities
2020,Women,Nova Scotia,6.0,Total all industries,Publicly traded corporations
2020,Women,Nova Scotia,2.0,Finance,Publicly traded corporations
2020,Women,Nova Scotia,0.0,Utilities,Publicly traded corporations
2020,Women,Nova Scotia,4.0,Management of companies and enterprises,Publicly traded corporations
2020,Women,Nova Scotia,0.0,Distributive trade,Publicly traded corporations
2020,Women,Nova Scotia,0.0,Energy,Publicly traded corporations
2020,Women,Nova Scotia,0.0,Manufacturing,Publicly traded corporations
2020,Women,Nova Scotia,0.0,Construction,Publicly traded corporations
2020,Women,Nova Scotia,0.0,Other industry,Publicly traded corporations
2020,Women,Nova Scotia,0.0,Unclassified industry,Publicly traded corporations
2020,Women,Nova Scotia,69.0,Total all industries,Private enterprises
2020,Women,Nova Scotia,11.0,Finance,Private enterprises
2020,Women,Nova Scotia,1.0,Utilities,Private enterprises
2020,Women,Nova Scotia,19.0,Management of companies and enterprises,Private enterprises
2020,Women,Nova Scotia,10.0,Distributive trade,Private enterprises
2020,Women,Nova Scotia,0.0,Energy,Private enterprises
2020,Women,Nova Scotia,11.0,Manufacturing,Private enterprises
2020,Women,Nova Scotia,0.0,Construction,Private enterprises
2020,Women,Nova Scotia,16.0,Other industry,Private enterprises
2020,Women,Nova Scotia,1.0,Unclassified industry,Private enterprises
2020,Women,Nova Scotia,,Total all industries,Unclassified enterprises
2020,Women,Nova Scotia,,Finance,Unclassified enterprises
2020,Women,Nova Scotia,,Utilities,Unclassified enterprises
2020,Women,Nova Scotia,,Management of companies and enterprises,Unclassified enterprises
2020,Women,Nova Scotia,,Distributive trade,Unclassified enterprises
2020,Women,Nova Scotia,,Energy,Unclassified enterprises
2020,Women,Nova Scotia,,Manufacturing,Unclassified enterprises
2020,Women,Nova Scotia,,Construction,Unclassified enterprises
2020,Women,Nova Scotia,,Other industry,Unclassified enterprises
2020,Women,Nova Scotia,,Unclassified industry,Unclassified enterprises
2020,Men,Nova Scotia,117.0,Total all industries,Total all corporations
2020,Men,Nova Scotia,8.0,Finance,Total all corporations
2020,Men,Nova Scotia,15.0,Utilities,Total all corporations
2020,Men,Nova Scotia,36.0,Management of companies and enterprises,Total all corporations
2020,Men,Nova Scotia,18.0,Distributive trade,Total all corporations
2020,Men,Nova Scotia,0.0,Energy,Total all corporations
2020,Men,Nova Scotia,15.0,Manufacturing,Total all corporations
2020,Men,Nova Scotia,1.0,Construction,Total all corporations
2020,Men,Nova Scotia,22.0,Other industry,Total all corporations
2020,Men,Nova Scotia,2.0,Unclassified industry,Total all corporations
2020,Men,Nova Scotia,0.0,Total all industries,Government business entities
2020,Men,Nova Scotia,0.0,Finance,Government business entities
2020,Men,Nova Scotia,0.0,Utilities,Government business entities
2020,Men,Nova Scotia,0.0,Management of companies and enterprises,Government business entities
2020,Men,Nova Scotia,0.0,Distributive trade,Government business entities
2020,Men,Nova Scotia,0.0,Energy,Government business entities
2020,Men,Nova Scotia,0.0,Manufacturing,Government business entities
2020,Men,Nova Scotia,0.0,Construction,Government business entities
2020,Men,Nova Scotia,0.0,Other industry,Government business entities
2020,Men,Nova Scotia,0.0,Unclassified industry,Government business entities
2020,Men,Nova Scotia,13.0,Total all industries,Publicly traded corporations
2020,Men,Nova Scotia,1.0,Finance,Publicly traded corporations
2020,Men,Nova Scotia,0.0,Utilities,Publicly traded corporations
2020,Men,Nova Scotia,12.0,Management of companies and enterprises,Publicly traded corporations
2020,Men,Nova Scotia,0.0,Distributive trade,Publicly traded corporations
2020,Men,Nova Scotia,0.0,Energy,Publicly traded corporations
2020,Men,Nova Scotia,0.0,Manufacturing,Publicly traded corporations
2020,Men,Nova Scotia,0.0,Construction,Publicly traded corporations
2020,Men,Nova Scotia,0.0,Other industry,Publicly traded corporations
2020,Men,Nova Scotia,0.0,Unclassified industry,Publicly traded corporations
2020,Men,Nova Scotia,104.0,Total all industries,Private enterprises
2020,Men,Nova Scotia,7.0,Finance,Private enterprises
2020,Men,Nova Scotia,15.0,Utilities,Private enterprises
2020,Men,Nova Scotia,24.0,Management of companies and enterprises,Private enterprises
2020,Men,Nova Scotia,18.0,Distributive trade,Private enterprises
2020,Men,Nova Scotia,0.0,Energy,Private enterprises
2020,Men,Nova Scotia,15.0,Manufacturing,Private enterprises
2020,Men,Nova Scotia,1.0,Construction,Private enterprises
2020,Men,Nova Scotia,22.0,Other industry,Private enterprises
2020,Men,Nova Scotia,2.0,Unclassified industry,Private enterprises
2020,Men,Nova Scotia,,Total all industries,Unclassified enterprises
2020,Men,Nova Scotia,,Finance,Unclassified enterprises
2020,Men,Nova Scotia,,Utilities,Unclassified enterprises
2020,Men,Nova Scotia,,Management of companies and enterprises,Unclassified enterprises
2020,Men,Nova Scotia,,Distributive trade,Unclassified enterprises
2020,Men,Nova Scotia,,Energy,Unclassified enterprises
2020,Men,Nova Scotia,,Manufacturing,Unclassified enterprises
2020,Men,Nova Scotia,,Construction,Unclassified enterprises
2020,Men,Nova Scotia,,Other industry,Unclassified enterprises
2020,Men,Nova Scotia,,Unclassified industry,Unclassified enterprises
2020,Women,New Brunswick,42.0,Total all industries,Total all corporations
2020,Women,New Brunswick,2.0,Finance,Total all corporations
2020,Women,New Brunswick,0.0,Utilities,Total all corporations
2020,Women,New Brunswick,12.0,Management of companies and enterprises,Total all corporations
2020,Women,New Brunswick,1.0,Distributive trade,Total all corporations
2020,Women,New Brunswick,1.0,Energy,Total all corporations
2020,Women,New Brunswick,7.0,Manufacturing,Total all corporations
2020,Women,New Brunswick,6.0,Construction,Total all corporations
2020,Women,New Brunswick,13.0,Other industry,Total all corporations
2020,Women,New Brunswick,0.0,Unclassified industry,Total all corporations
2020,Women,New Brunswick,0.0,Total all industries,Government business entities
2020,Women,New Brunswick,0.0,Finance,Government business entities
2020,Women,New Brunswick,0.0,Utilities,Government business entities
2020,Women,New Brunswick,0.0,Management of companies and enterprises,Government business entities
2020,Women,New Brunswick,0.0,Distributive trade,Government business entities
2020,Women,New Brunswick,0.0,Energy,Government business entities
2020,Women,New Brunswick,0.0,Manufacturing,Government business entities
2020,Women,New Brunswick,0.0,Construction,Government business entities
2020,Women,New Brunswick,0.0,Other industry,Government business entities
2020,Women,New Brunswick,0.0,Unclassified industry,Government business entities
2020,Women,New Brunswick,7.0,Total all industries,Publicly traded corporations
2020,Women,New Brunswick,0.0,Finance,Publicly traded corporations
2020,Women,New Brunswick,0.0,Utilities,Publicly traded corporations
2020,Women,New Brunswick,0.0,Management of companies and enterprises,Publicly traded corporations
2020,Women,New Brunswick,0.0,Distributive trade,Publicly traded corporations
2020,Women,New Brunswick,0.0,Energy,Publicly traded corporations
2020,Women,New Brunswick,0.0,Manufacturing,Publicly traded corporations
2020,Women,New Brunswick,0.0,Construction,Publicly traded corporations
2020,Women,New Brunswick,7.0,Other industry,Publicly traded corporations
2020,Women,New Brunswick,0.0,Unclassified industry,Publicly traded corporations
2020,Women,New Brunswick,35.0,Total all industries,Private enterprises
2020,Women,New Brunswick,2.0,Finance,Private enterprises
2020,Women,New Brunswick,0.0,Utilities,Private enterprises
2020,Women,New Brunswick,12.0,Management of companies and enterprises,Private enterprises
2020,Women,New Brunswick,1.0,Distributive trade,Private enterprises
2020,Women,New Brunswick,1.0,Energy,Private enterprises
2020,Women,New Brunswick,7.0,Manufacturing,Private enterprises
2020,Women,New Brunswick,6.0,Construction,Private enterprises
2020,Women,New Brunswick,6.0,Other industry,Private enterprises
2020,Women,New Brunswick,0.0,Unclassified industry,Private enterprises
2020,Women,New Brunswick,,Total all industries,Unclassified enterprises
2020,Women,New Brunswick,,Finance,Unclassified enterprises
2020,Women,New Brunswick,,Utilities,Unclassified enterprises
2020,Women,New Brunswick,,Management of companies and enterprises,Unclassified enterprises
2020,Women,New Brunswick,,Distributive trade,Unclassified enterprises
2020,Women,New Brunswick,,Energy,Unclassified enterprises
2020,Women,New Brunswick,,Manufacturing,Unclassified enterprises
